ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 20-24,Duration (Aggregate): Total,2016,148.609,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 20-24,Duration (Aggregate): Less than 6 months,2016,74.658,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 20-24,Duration (Aggregate): 6 months to less than 12 months,2016,20.919,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 20-24,Duration (Aggregate): 12 months or more,2016,12.242,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 20-24,Duration (Aggregate): Not elsewhere classified,2016,40.79,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 25-29,Duration (Aggregate): Total,2016,139.543,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 25-29,Duration (Aggregate): Less than 6 months,2016,68.62,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 25-29,Duration (Aggregate): 6 months to less than 12 months,2016,20.814,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 25-29,Duration (Aggregate): 12 months or more,2016,15.845,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 25-29,Duration (Aggregate): Not elsewhere classified,2016,34.264,,,,Repository: ILO-STATISTICS - Micro data processing
