ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2018,229.427,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2017,669.921,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2017,217.966,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2017,451.955,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2017,365.977,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2017,131.922,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2017,234.055,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2017,303.945,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2017,86.045,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2017,217.9,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2016,718.043,Adjusted,,,
