ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2013,13.186,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2013,5.486,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2013,8.606,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2013,22.33,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2013,6.529,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2012,6.601,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2012,14.087,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2012,5.133,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2012,6.265,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2012,12.002,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2012,4.995,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2012,7.109,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2012,18.226,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2012,5.33,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2011,6.902,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2011,14.047,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2011,5.456,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2011,6.702,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2011,12.697,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2011,5.341,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2011,7.206,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2011,16.718,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2011,5.624,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2010,7.112,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2010,14.179,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2010,5.625,Real value,,,
